,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_top1_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_top1_acc_till_current_batch,avg_test_loss_till_current_batch,avg_test_top1_acc_till_current_batch
69,parsbertminus1lastmodel,train,original,1,2e-05,32,70,0.8850151896476746,0.9832754049982343,50.714285714285715,,,,
70,parsbertminus1lastmodel,train,original,1,2e-05,32,71,0.7954257726669312,0.9806296355287794,50.88028169014085,,,,
71,parsbertminus1lastmodel,train,original,1,2e-05,32,72,0.977952241897583,0.9805924495061239,50.86805555555556,,,,
72,parsbertminus1lastmodel,train,original,1,2e-05,32,73,0.9856551885604858,0.9806618020959097,50.727739726027394,,,,
73,parsbertminus1lastmodel,train,original,1,2e-05,32,74,1.0039479732513428,0.9809764800844966,50.7179054054054,,,,
74,parsbertminus1lastmodel,train,original,1,2e-05,32,75,1.0413552522659302,0.9817815303802491,50.791666666666664,,,,
75,parsbertminus1lastmodel,train,original,1,2e-05,32,76,0.8012396693229675,0.9794059795768637,50.86348684210526,,,,
76,parsbertminus1lastmodel,train,original,1,2e-05,32,77,0.8637940883636475,0.9779045264442245,51.0551948051948,,,,
77,parsbertminus1lastmodel,train,original,1,2e-05,32,78,0.8478408455848694,0.9762370433562841,51.282051282051285,,,,
78,parsbertminus1lastmodel,train,original,1,2e-05,32,79,0.7182076573371887,0.9729708485965487,51.50316455696203,,,,
79,parsbertminus1lastmodel,train,original,1,2e-05,32,80,1.0002754926681519,0.9733121566474437,51.5234375,,,,
80,parsbertminus1lastmodel,train,original,1,2e-05,32,81,0.8452225923538208,0.9717308040018435,51.54320987654321,,,,
81,parsbertminus1lastmodel,train,original,1,2e-05,32,82,0.9097604751586914,0.9709750682842441,51.52439024390244,,,,
82,parsbertminus1lastmodel,train,original,1,2e-05,32,83,0.727382481098175,0.9680402178362192,51.769578313253014,,,,
83,parsbertminus1lastmodel,train,original,1,2e-05,32,84,0.7568679451942444,0.965526262209529,51.89732142857143,,,,
84,parsbertminus1lastmodel,train,original,1,2e-05,32,85,0.9525343775749207,0.9653734165079454,51.911764705882355,,,,
85,parsbertminus1lastmodel,train,original,1,2e-05,32,86,0.7474100589752197,0.9628389588622159,52.14389534883721,,,,
86,parsbertminus1lastmodel,train,original,1,2e-05,32,87,0.9581260085105896,0.9627847870190939,52.19109195402299,,,,
87,parsbertminus1lastmodel,train,original,1,2e-05,32,88,1.0505460500717163,0.9637820740992372,52.05965909090909,,,,
88,parsbertminus1lastmodel,train,original,1,2e-05,32,89,1.0544390678405762,0.9648006920064434,51.931179775280896,,,,
89,parsbertminus1lastmodel,train,original,1,2e-05,32,90,0.856210470199585,0.9635941339863672,51.90972222222222,,,,
90,parsbertminus1lastmodel,train,original,1,2e-05,32,91,0.8714661002159119,0.9625817380108677,51.92307692307692,,,,
91,parsbertminus1lastmodel,train,original,1,2e-05,32,92,0.8475295305252075,0.9613311705381974,51.97010869565217,,,,
92,parsbertminus1lastmodel,train,original,1,2e-05,32,93,0.8947321772575378,0.9606150523308785,52.083333333333336,,,,
93,parsbertminus1lastmodel,train,original,1,2e-05,32,94,0.8085718154907227,0.9589975710878981,52.160904255319146,,,,
94,parsbertminus1lastmodel,train,original,1,2e-05,32,95,0.8760164380073547,0.958124085476524,52.23684210526316,,,,
95,parsbertminus1lastmodel,train,original,1,2e-05,32,96,0.9900888800621033,0.9584570520867904,52.213541666666664,,,,
96,parsbertminus1lastmodel,train,original,1,2e-05,32,97,0.9290934801101685,0.958154334849918,52.222938144329895,,,,
97,parsbertminus1lastmodel,train,original,1,2e-05,32,98,0.8168973326683044,0.956712936868473,52.295918367346935,,,,
98,parsbertminus1lastmodel,train,original,1,2e-05,32,99,0.8319557309150696,0.9554527630709638,52.46212121212121,,,,
99,parsbertminus1lastmodel,train,original,1,2e-05,32,100,0.8221501708030701,0.9541197371482849,52.5625,,,,
100,parsbertminus1lastmodel,train,original,1,2e-05,32,101,1.0335867404937744,0.9549065391616066,52.568069306930695,,,,
101,parsbertminus1lastmodel,train,original,1,2e-05,32,102,0.8845453858375549,0.9542167239329394,52.634803921568626,,,,
102,parsbertminus1lastmodel,train,original,1,2e-05,32,103,0.8678882718086243,0.9533785836210529,52.76092233009709,,,,
103,parsbertminus1lastmodel,train,original,1,2e-05,32,104,0.8418752551078796,0.9523064362315031,52.85456730769231,,,,
104,parsbertminus1lastmodel,train,original,1,2e-05,32,105,0.8821245431900024,0.9516380372501555,52.94642857142857,,,,
105,parsbertminus1lastmodel,train,original,1,2e-05,32,106,0.8512678742408752,0.9506911489198793,53.007075471698116,,,,
106,parsbertminus1lastmodel,train,original,1,2e-05,32,107,0.8601282835006714,0.9498447670000736,53.066588785046726,,,,
107,parsbertminus1lastmodel,train,original,1,2e-05,32,108,0.751315712928772,0.9480065350179319,53.182870370370374,,,,
108,parsbertminus1lastmodel,train,original,1,2e-05,32,109,0.8587318062782288,0.9471875008093108,53.23967889908257,,,,
109,parsbertminus1lastmodel,train,original,1,2e-05,32,110,0.9541333317756653,0.9472506447271867,53.26704545454545,,,,
110,parsbertminus1lastmodel,train,original,1,2e-05,32,111,0.789586067199707,0.94583024312784,53.35022522522522,,,,
111,parsbertminus1lastmodel,train,original,1,2e-05,32,112,0.7158319354057312,0.9437766868088927,53.515625,,,,
112,parsbertminus1lastmodel,train,original,1,2e-05,32,113,0.7951152324676514,0.9424610987173773,53.567477876106196,,,,
113,parsbertminus1lastmodel,train,original,1,2e-05,32,114,0.8379789590835571,0.9415445887205893,53.56359649122807,,,,
114,parsbertminus1lastmodel,train,original,1,2e-05,32,115,0.8437209129333496,0.9406939480615699,53.641304347826086,,,,
115,parsbertminus1lastmodel,train,original,1,2e-05,32,116,0.7821305394172668,0.9393270221249811,53.69073275862069,,,,
116,parsbertminus1lastmodel,train,original,1,2e-05,32,117,0.9822919368743896,0.9396942436185658,53.68589743589744,,,,
117,parsbertminus1lastmodel,train,original,1,2e-05,32,118,0.8061402440071106,0.9385624300625365,53.76059322033898,,,,
118,parsbertminus1lastmodel,train,original,1,2e-05,32,119,0.8886639475822449,0.9381431150837105,53.83403361344538,,,,
119,parsbertminus1lastmodel,train,original,1,2e-05,32,120,0.9590568542480469,0.9383173962434133,53.880208333333336,,,,
120,parsbertminus1lastmodel,train,original,1,2e-05,32,121,0.8470893502235413,0.9375634454498606,53.97727272727273,,,,
121,parsbertminus1lastmodel,train,original,1,2e-05,32,122,0.7998549938201904,0.9364346876496175,53.99590163934426,,,,
122,parsbertminus1lastmodel,train,original,1,2e-05,32,123,1.0092248916625977,0.9370264779261457,53.91260162601626,,,,
123,parsbertminus1lastmodel,train,original,1,2e-05,32,124,0.7324044108390808,0.9353762999657662,53.98185483870968,,,,
124,parsbertminus1lastmodel,train,original,1,2e-05,32,125,1.0148141384124756,0.9360118026733398,54.025,,,,
125,parsbertminus1lastmodel,train,original,1,2e-05,32,126,0.9021379947662354,0.9357429629280454,54.092261904761905,,,,
126,parsbertminus1lastmodel,train,original,1,2e-05,32,127,0.8108354210853577,0.9347594389765281,54.10925196850393,,,,
127,parsbertminus1lastmodel,train,original,1,2e-05,32,128,0.6348187923431396,0.9324161526747048,54.345703125,,,,
128,parsbertminus1lastmodel,train,original,1,2e-05,32,129,0.7881797552108765,0.9312980410664581,54.38468992248062,,,,
129,parsbertminus1lastmodel,train,original,1,2e-05,32,130,0.806011438369751,0.9303342979687911,54.47115384615385,,,,
130,parsbertminus1lastmodel,train,original,1,2e-05,32,131,1.0044856071472168,0.9309003384968707,54.36545801526717,,,,
131,parsbertminus1lastmodel,train,original,1,2e-05,32,132,0.7777782678604126,0.9297403228102308,54.47443181818182,,,,
132,parsbertminus1lastmodel,train,original,1,2e-05,32,133,0.7428261637687683,0.9283349531933778,54.55827067669173,,,,
133,parsbertminus1lastmodel,train,original,1,2e-05,32,134,0.6788336634635925,0.9264730032700211,54.64085820895522,,,,
134,parsbertminus1lastmodel,train,original,1,2e-05,32,135,0.8767741918563843,0.9261048639262164,54.699074074074076,,,,
135,parsbertminus1lastmodel,train,original,1,2e-05,32,136,0.7001834511756897,0.9244436770677567,54.802389705882355,,,,
136,parsbertminus1lastmodel,train,original,1,2e-05,32,137,0.8584112524986267,0.923961688567252,54.88138686131387,,,,
137,parsbertminus1lastmodel,train,original,1,2e-05,32,138,0.8558367490768433,0.9234680295854375,54.86865942028985,,,,
138,parsbertminus1lastmodel,train,original,1,2e-05,32,139,0.9195256233215332,0.9234396669504453,54.923561151079134,,,,
139,parsbertminus1lastmodel,train,original,1,2e-05,32,140,0.7637040019035339,0.922298697914396,55.044642857142854,,,,
140,parsbertminus1lastmodel,train,original,1,2e-05,32,141,0.6476973295211792,0.9203511704789832,55.208333333333336,,,,
141,parsbertminus1lastmodel,train,original,1,2e-05,32,142,0.8911111950874329,0.9201452551593243,55.25968309859155,,,,
142,parsbertminus1lastmodel,train,original,1,2e-05,32,143,0.7713039517402649,0.9191044068836666,55.31031468531469,,,,
143,parsbertminus1lastmodel,train,original,1,2e-05,32,144,0.7537285685539246,0.9179559635619322,55.36024305555556,,,,
144,parsbertminus1lastmodel,train,original,1,2e-05,32,145,0.6876903176307678,0.9163679246244759,55.452586206896555,,,,
145,parsbertminus1lastmodel,train,original,1,2e-05,32,146,0.8813273906707764,0.9161279209672588,55.50085616438356,,,,
146,parsbertminus1lastmodel,train,original,1,2e-05,32,147,0.8005996942520142,0.9153420146630735,55.61224489795919,,,,
147,parsbertminus1lastmodel,train,original,1,2e-05,32,148,0.9010044932365417,0.9152451395182997,55.65878378378378,,,,
148,parsbertminus1lastmodel,train,original,1,2e-05,32,149,0.7968947291374207,0.9144508414620521,55.70469798657718,,,,
149,parsbertminus1lastmodel,train,original,1,2e-05,32,150,0.8106109499931335,0.913758575518926,55.75,,,,
150,parsbertminus1lastmodel,train,original,1,2e-05,32,151,0.8488046526908875,0.9133284170896012,55.81539735099338,,,,
151,parsbertminus1lastmodel,train,original,1,2e-05,32,152,0.8577712178230286,0.9129629091996896,55.859375,,,,
152,parsbertminus1lastmodel,train,original,1,2e-05,32,153,0.8006516098976135,0.9122288484199375,55.88235294117647,,,,
153,parsbertminus1lastmodel,train,original,1,2e-05,32,154,0.765764057636261,0.9112777783499135,55.986201298701296,,,,
154,parsbertminus1lastmodel,train,original,1,2e-05,32,155,0.7586809396743774,0.910293282616523,56.028225806451616,,,,
155,parsbertminus1lastmodel,train,original,1,2e-05,32,156,0.679033100605011,0.9088108455523466,56.12980769230769,,,,
156,parsbertminus1lastmodel,train,original,1,2e-05,32,157,0.8633536696434021,0.9085213094000604,56.230095541401276,,,,
157,parsbertminus1lastmodel,train,original,1,2e-05,32,158,0.7359777688980103,0.9074292616753639,56.25,,,,
158,parsbertminus1lastmodel,train,original,1,2e-05,32,159,0.9497291445732117,0.9076952986747214,56.269654088050316,,,,
159,parsbertminus1lastmodel,train,original,1,2e-05,32,160,0.8187497854232788,0.9071393892168998,56.2890625,,,,
160,parsbertminus1lastmodel,train,original,1,2e-05,32,161,0.6564474105834961,0.9055822961819098,56.38586956521739,,,,
161,parsbertminus1lastmodel,train,original,1,2e-05,32,162,0.8368896245956421,0.9051582673449575,56.4429012345679,,,,
162,parsbertminus1lastmodel,train,original,1,2e-05,32,163,0.7764967083930969,0.9043689326274614,56.499233128834355,,,,
163,parsbertminus1lastmodel,train,original,1,2e-05,32,164,0.8269221186637878,0.9038966959569512,56.478658536585364,,,,
164,parsbertminus1lastmodel,train,original,1,2e-05,32,165,0.8363960385322571,0.9034876010634683,56.496212121212125,,,,
165,parsbertminus1lastmodel,train,original,1,2e-05,32,166,0.6779499650001526,0.9021289406052555,56.626506024096386,,,,
166,parsbertminus1lastmodel,train,original,1,2e-05,32,167,0.709516704082489,0.9009755739194905,56.699101796407184,,,,
167,parsbertminus1lastmodel,train,original,1,2e-05,32,168,0.7136099338531494,0.8998603022524289,56.770833333333336,,,,
168,parsbertminus1lastmodel,train,original,1,2e-05,32,169,0.8923174738883972,0.8998156701319316,56.7862426035503,,,,
169,parsbertminus1lastmodel,train,original,1,2e-05,32,170,0.7059703469276428,0.8986754035248475,56.838235294117645,,,,
170,parsbertminus1lastmodel,train,original,1,2e-05,32,171,0.7362732887268066,0.8977256835552684,56.9078947368421,,,,
171,parsbertminus1lastmodel,train,original,1,2e-05,32,172,0.8194747567176819,0.8972707363062127,56.92223837209303,,,,
172,parsbertminus1lastmodel,train,original,1,2e-05,32,173,0.9531042575836182,0.8975934734234231,56.88222543352601,,,,
173,parsbertminus1lastmodel,train,original,1,2e-05,32,174,0.7204283475875854,0.8965752830450562,56.93247126436781,,,,
174,parsbertminus1lastmodel,train,original,1,2e-05,32,175,0.802377462387085,0.8960370097841536,56.92857142857143,,,,
175,parsbertminus1lastmodel,train,original,1,2e-05,32,176,0.7152140736579895,0.8950096067379821,57.03125,,,,
176,parsbertminus1lastmodel,train,original,1,2e-05,32,177,0.7960256934165955,0.8944503755892738,57.06214689265537,,,,
177,parsbertminus1lastmodel,train,original,1,2e-05,32,178,0.846088171005249,0.8941786778107118,57.11025280898876,,,,
178,parsbertminus1lastmodel,train,original,1,2e-05,32,179,0.7967584133148193,0.8936344305230253,57.17527932960894,,,,
179,parsbertminus1lastmodel,train,original,1,2e-05,32,180,0.7049890756607056,0.8925864007737901,57.22222222222222,,,,
180,parsbertminus1lastmodel,train,original,1,2e-05,32,181,0.8146395087242126,0.8921557549613616,57.216850828729285,,,,
181,parsbertminus1lastmodel,train,original,1,2e-05,32,182,0.7032796740531921,0.891117974297031,57.31456043956044,,,,
182,parsbertminus1lastmodel,train,original,1,2e-05,32,183,0.753207266330719,0.8903643638709855,57.35997267759563,,,,
183,parsbertminus1lastmodel,train,original,1,2e-05,32,184,0.941621720790863,0.8906429364629413,57.353940217391305,,,,
184,parsbertminus1lastmodel,train,original,1,2e-05,32,185,0.588425874710083,0.8890093307237368,57.44932432432432,,,,
185,parsbertminus1lastmodel,train,original,1,2e-05,32,186,0.8105341792106628,0.8885874213069997,57.45967741935484,,,,
186,parsbertminus1lastmodel,train,original,1,2e-05,32,187,0.7131414413452148,0.8876492075104127,57.52005347593583,,,,
187,parsbertminus1lastmodel,train,original,1,2e-05,32,188,0.7293466329574585,0.8868071725393863,57.56316489361702,,,,
188,parsbertminus1lastmodel,train,original,1,2e-05,32,189,0.9067046046257019,0.8869124499578325,57.55621693121693,,,,
189,parsbertminus1lastmodel,train,original,1,2e-05,32,190,0.7012343406677246,0.8859351967510424,57.61513157894737,,,,
190,parsbertminus1lastmodel,train,original,1,2e-05,32,191,0.6029787063598633,0.8844537491573713,57.70615183246073,,,,
191,parsbertminus1lastmodel,train,original,1,2e-05,32,192,0.7906849384307861,0.883965369934837,57.698567708333336,,,,
192,parsbertminus1lastmodel,train,original,1,2e-05,32,193,0.7792563438415527,0.8834228361208822,57.70725388601036,,,,
193,parsbertminus1lastmodel,train,original,1,2e-05,32,194,0.7524402737617493,0.8827476682736701,57.7319587628866,,,,
194,parsbertminus1lastmodel,train,original,1,2e-05,32,195,0.7182093262672424,0.8819038819044064,57.7724358974359,,,,
195,parsbertminus1lastmodel,train,original,1,2e-05,32,196,0.7998325228691101,0.8814851504807569,57.8125,,,,
196,parsbertminus1lastmodel,train,original,1,2e-05,32,197,0.759535551071167,0.8808661169812159,57.83629441624365,,,,
197,parsbertminus1lastmodel,train,original,1,2e-05,32,198,0.6974917054176331,0.8799399835894807,57.875631313131315,,,,
198,parsbertminus1lastmodel,train,original,1,2e-05,32,199,0.5771938562393188,0.878418646266113,57.94597989949749,,,,
199,parsbertminus1lastmodel,train,original,1,2e-05,32,200,0.7301004528999329,0.8776770552992821,57.96875,,,,
200,parsbertminus1lastmodel,train,original,1,2e-05,32,201,0.713672935962677,0.8768611144070602,58.03793532338308,,,,
201,parsbertminus1lastmodel,train,original,1,2e-05,32,202,0.8284792900085449,0.8766216004248892,58.04455445544554,,,,
202,parsbertminus1lastmodel,train,original,1,2e-05,32,203,0.8585816025733948,0.8765327334403992,58.051108374384235,,,,
203,parsbertminus1lastmodel,train,original,1,2e-05,32,204,0.5776500701904297,0.8750676223460365,58.14950980392157,,,,
204,parsbertminus1lastmodel,train,original,1,2e-05,32,205,0.7007697820663452,0.8742173889788186,58.201219512195124,,,,
205,parsbertminus1lastmodel,train,original,1,2e-05,32,206,0.5285280346870422,0.872539285317208,58.31310679611651,,,,
206,parsbertminus1lastmodel,train,original,1,2e-05,32,207,0.687430739402771,0.8716450411340465,58.36352657004831,,,,
207,parsbertminus1lastmodel,train,original,1,2e-05,32,208,0.7611115574836731,0.8711136301549581,58.35336538461539,,,,
208,parsbertminus1lastmodel,train,original,1,2e-05,32,209,0.863944411277771,0.8710793276722921,58.3433014354067,,,,
209,parsbertminus1lastmodel,train,original,1,2e-05,32,210,0.582203209400177,0.8697037271090916,58.467261904761905,,,,
210,parsbertminus1lastmodel,train,original,1,2e-05,32,211,0.8921944499015808,0.8698103182123735,58.47156398104266,,,,
211,parsbertminus1lastmodel,train,original,1,2e-05,32,212,0.6557205319404602,0.8688004607299589,58.52004716981132,,,,
212,parsbertminus1lastmodel,train,original,1,2e-05,32,213,0.6585142016410828,0.8678132012976167,58.58274647887324,,,,
213,parsbertminus1lastmodel,train,original,1,2e-05,32,214,0.8801917433738708,0.8678710449521787,58.5572429906542,,,,
214,parsbertminus1lastmodel,train,original,1,2e-05,32,215,0.6964446306228638,0.8670737127925074,58.604651162790695,,,,
215,parsbertminus1lastmodel,train,original,1,2e-05,32,216,0.5982336401939392,0.8658290828267733,58.68055555555556,,,,
216,parsbertminus1lastmodel,train,original,1,2e-05,32,217,0.5720388293266296,0.864475210690828,58.798963133640555,,,,
217,parsbertminus1lastmodel,train,original,1,2e-05,32,218,0.8000171780586243,0.8641795316420564,58.85894495412844,,,,
218,parsbertminus1lastmodel,train,original,1,2e-05,32,219,0.7909991145133972,0.8638453744862178,58.9041095890411,,,,
219,parsbertminus1lastmodel,train,original,1,2e-05,32,220,0.7882062792778015,0.8635015604170886,58.94886363636363,,,,
220,parsbertminus1lastmodel,train,original,1,2e-05,32,221,0.6317023038864136,0.8624526950029227,59.035633484162894,,,,
221,parsbertminus1lastmodel,train,original,1,2e-05,32,222,0.7802610397338867,0.8620824623215306,59.06531531531532,,,,
222,parsbertminus1lastmodel,train,original,1,2e-05,32,223,0.7024813294410706,0.8613667621740846,59.122757847533634,,,,
223,parsbertminus1lastmodel,train,original,1,2e-05,32,224,0.8356071710586548,0.8612517639994621,59.13783482142857,,,,
224,parsbertminus1lastmodel,train,original,1,2e-05,32,225,0.837081789970398,0.8611443418926663,59.111111111111114,,,,
225,parsbertminus1lastmodel,train,original,1,2e-05,32,226,0.6942659020423889,0.8604059417163377,59.167588495575224,,,,
226,parsbertminus1lastmodel,train,original,1,2e-05,32,227,0.6780665516853333,0.8596026844915314,59.20980176211454,,,,
227,parsbertminus1lastmodel,train,original,1,2e-05,2,228,0.9606012105941772,0.8596304848014964,59.20726672171759,,,,
228,parsbertminus1lastmodel,val,original,1,2e-05,32,1,0.6421250104904175,,,0.6421250104904175,75.0,,
229,parsbertminus1lastmodel,val,original,1,2e-05,32,2,0.7526407241821289,,,0.6973828673362732,71.875,,
230,parsbertminus1lastmodel,val,original,1,2e-05,32,3,0.7171542048454285,,,0.7039733131726583,70.83333333333333,,
